publish_date,title,content,press
2014/03/08,安德魯脫稿 害蝙蝠童冊封被取消 奧斯卡消失橋段惹議 蜘蛛人喊冤非禍首,"                【徐定遠／綜合報導】３日落幕的<font class=""item_keyword"">奧斯卡</font>頒獎典禮餘波盪漾，傳原本安排抗癌小鬥士「蝙蝠童」邁爾斯史考特與「蜘蛛人」安德魯加菲一同上場，上演難得的DC、漫威超級英雄溫馨大和解，這安排卻在典禮當天臨時取消。媒體怪罪是蜘蛛人耍大牌做掉蝙蝠童，成千古罪人，但<font class=""item_keyword"">奧斯卡</font>與安德魯急忙否認。《紐約郵報》報導，由於今年<font class=""item_keyword"">奧斯卡</font>主題是銀幕英雄，安德魯原被安排在典禮中正式冊封邁爾斯成真正的超級英雄，但安德魯在典禮前一天的彩排中不滿意台詞，自行亂改劇本，被製作人阻止後，發飆走人，留下５歲的邁爾斯與家人不知所措。克里斯救火上場<font class=""item_keyword"">奧斯卡</font>製作單位被迫取消該段演出，緊急改請「美國隊長」克里斯伊凡取代兩人出場。為補償邁爾斯，影藝學院還安排他與家人隔天一遊迪士尼樂園。因轉播限制刪除報導一出讓安德魯飽受撻伐，影藝學院連忙發表申明，表示該段演出是「因現場轉播的限制，不得以而忍痛刪除」，並說安德魯在<font class=""item_keyword"">奧斯卡</font>隔天還親自開車到迪士尼樂園，與邁爾斯和家人見面同歡。安德魯的發言人亦發出聲明，澄清安德魯是在典禮當天清晨才收到取消出場的通知，原因是「該段演出與典禮不契合」，安德魯與邁爾斯一樣難過，隔天安德魯還在邁爾斯的旅館房舉辦迷你<font class=""item_keyword"">奧斯卡</font>典禮，不實報導是全篇謊言。娛樂網站TheWrap報導，曾參與當天彩排的人員表示，安德魯當天確實脫稿，認為原台詞過度消費蝙蝠童。但《蜘蛛人驚奇再起２：電光之戰》下月要上映，索尼電影不願放棄宣傳機會，出面干涉，安德魯最後同意照稿演出，但<font class=""item_keyword"">奧斯卡</font>製作人仍不爽，決定取消節目。                                ",中國時報
2014/03/07,最佳影片《自由》 金獎評委有人沒看過 坦承怕不安觀感 為社會意義給票,"                【許世穎／綜合報導】由史提夫麥昆執導的《自由之心》，勇奪第86屆<font class=""item_keyword"">奧斯卡</font>最佳影片，卻因描述虐待黑奴過程寫實，傳出一些<font class=""item_keyword"">奧斯卡</font>評委根本不想看這片。據查，至少有兩個匿名成員，從沒看過這部電影，但最後還是把票投給了《自由》。<font class=""item_keyword"">奧斯卡</font>當天，主持人艾倫狄珍妮曾在典禮上開了個玩笑：「今晚可能會發生兩個情況，一個就是《自由之心》拿下最佳影片；另一個就是你們都有種族歧視。」根據《洛杉磯時報》報導，兩個<font class=""item_keyword"">奧斯卡</font>投票人私下承認因認為「會帶來不安的觀感」，根本沒看過《自由》，但仍投了贊成票，因無論如何，基於電影本身的社會意義，他們覺得有「義務」這樣做。當天典禮後，在《浮華世界》主辦的會後派對上，知名公關佩吉席格表示，她曾私下聽說，有投票人因電影的內容和題材，而不願意給史提夫麥昆執導的電影機會。也有一位匿名投票者，在接受《好萊塢報導》訪問時，證實這項說法。這位自稱「資深」女性評委說，她不想看《自由》，「我不希望有更多可怕的東西，一直留在我的腦海中，也從不喜歡有『嚴重暴力』的電影。」。                                ",中國時報
2014/03/07,傑瑞德小金人意外受創 擺廚房療傷,"                【許世穎／綜合報導】許多大明星拿到小金人會很珍惜，小心呵護之餘，還會特別收藏好，也有不少人選擇放在浴室、廁所等意想不到之處。甫以《藥命俱樂部》拿下最佳男配角的傑瑞德雷托，受訪時透露，他的小金人已經「受傷了」。他說，<font class=""item_keyword"">奧斯卡</font>當天背著自己的小金人，跟一些朋友還有工作人員在樓梯上拍照，突然「砰」一聲，「他」就在樓梯跟欄杆上撞到了！「背面就這樣出現了一個小缺口」，他說。小金人現在在哪？正如他之前透露的在廚房，「被素食奶油和爆米花守護著。」其實不只<font class=""item_keyword"">奧斯卡</font>獎座，從他之前上傳到Instagram的廚房照中可見，廚房裡真的擺了不少獎！。                                ",中國時報
2014/03/07,奧斯卡醜陋面 美媒揭充斥歧視 見黑人女星上台遮眼 拿金髮尤物性幻想,"                【許世穎／綜合報導】洛杉磯《赫芬頓郵報》副主編凱瑟琳米爾絲５日撰文，揭露在<font class=""item_keyword"">奧斯卡</font>見到不少「醜陋真相」，認為就得獎名單和相關工作者的態度來看，種族及性別問題一直都存在著，尤其典禮當天她所見的，都是一些不尊重人的言論。言論充滿物化當晚她參加了兩場觀賞<font class=""item_keyword"">奧斯卡</font>的派對，現場盡是作家助理、製片助理、或是劇本協助等「20多歲的夢想家」，每個人都盼著有朝１日能踏上紅毯。一開始氣氛還算融洽，但隨後變調了，她聽到的言論，充滿物化與歧視。一個男人問另一人：「你會寧可保留你的小金人，還是讓前３排這些女演員幫你口交呢？」對方說：「你是說，雖然我無法留住我的獎座，但大家都還是知道我得獎的情況下？」《珍愛人生》的黑人女星蓋布芮西迪上台時，該男子甚至拿手遮住他的眼，咯咯的笑著，像中學生在恥笑胖同學，琥碧戈柏上台時，他也有同樣反應。無人出面制止反而夏莉茲賽隆、凱特哈德森等金髮碧眼、纖細的人上台，他像當場「高潮」一樣，發出愉悅聲。甚至非金髮，但很辣的女星上台，他還說：「她，我可以！」她感嘆女星的成就此時煙消雲散，彷彿存在目的只供這些男人做性幻想，最糟的是，在場沒有人對此表示意見。凱瑟琳以2012年100部賣座電影為例，有台詞的女性角色，約占其中的28％；有32％的女性角色穿著性感，男性角色只佔７％；而有31％女性裸露身體，男性只佔９％。影藝學院沒任何改變，<font class=""item_keyword"">奧斯卡</font>投票者有77％為男性、最佳導演獲獎者的男性比例高達99％，獲獎的生產者及作家98％都是白人。換句話說，婦女和有色人種的地位在好萊塢，特別是婦女，是一個弱勢。                                ",中國時報
2014/03/07,李奧納多MTV獎入圍稱霸 再戰馬修 《華爾街》爬行畫面 有機會抱回場面獎,"                【許世穎／綜合報導】MTV電影獎６日晚間公布入圍名單，本屆<font class=""item_keyword"">奧斯卡</font>槓龜的兩部電影《瞞天大佈局》、《華爾街之狼》雙雙入圍８項，成最大贏家。被認為最悲情的李奧納多狄卡皮歐，也在個人獎項以５項提名居冠，與新科影帝馬修麥康納狹路相逢，共同角逐「最佳男主角獎」。李奧納多入圍包括最佳男主角、最他Ｘ的場面、最佳音樂場面以及銀幕搭檔（和喬納希爾），以及去年新增的「最激上空演出」５個獎項。其中「最激上空」，更對上《雷神索爾２：黑暗世界》克里斯漢斯沃、《飢餓遊戲：星火燎原》山姆克萊弗林、《尷尬時刻》柴克艾福隆，以及唯一的女將《全家就是米家》珍妮佛安妮斯頓，呈現１女鬥４男的情況。剛以《藥命俱樂部》獲得<font class=""item_keyword"">奧斯卡</font>最佳男主角的馬修，和男配角傑瑞德雷托，則在「最佳銀幕大變身」中同台較勁。雖李奧納多能否擊敗馬修，目前難以預測，但大部分人都看好，他嗑藥嗑成嬰兒爬行的經典畫面，有機會抱回「最他Ｘ的場面獎」。「MTV電影獎」將於４月14號上午８點半於MTV頻道直播，當晚９點中文字幕重播。                                ",中國時報
2014/03/07,小豬演技欠獎運 拿李奧納多自我安慰,"                【黃雯犀／台北報導】羅志祥（小豬）５日在深圳出席新戲《深圳合租記》發表會，他2009年曾以《海派甜心》３度入圍金鐘獎，卻敗給潘瑋柏，５年後才接拍新戲，是否因槓龜而不拍戲？他以李奧納多狄卡皮歐自我安慰，他說：「他沒拿到<font class=""item_keyword"">奧斯卡</font>，但戲的票房好，很多人覺得他演技很好，就算沒拿獎也贏得觀眾的心。」他近年演藝主力在歌壇，雖一直有電視劇邀約，卻沒遇到喜歡和合適的，他說，《深圳合租記》充滿正能量，且學生時期沒有合租體驗，很想感受一下。大男人的他，卻不准女友跟別人合租房子，「要合租也是跟我，怎麼能跟別人，尤其是男人合租？那不是羊入虎口嗎？」他和歐漢聲（歐弟）在騰訊遊戲「明星大猜想」票選人氣中，名列前茅，廠商宣布將為兩人設計專屬角色，常被傳有瑜亮情結的歐弟和小豬，可望在遊戲中交手，不過小豬經紀人蔣承縉說：「我們沒授權這個合作案，正在了解中。」。                                ",中國時報
2014/03/07,西班牙「機」緣 53歲好心騎士 助周永明脫困,"                【翁毓嵐／台北報導】繼三星（SAMSUNG）以<font class=""item_keyword"">奧斯卡</font>頒獎典禮後台的明星自拍照，大篇幅攻占各國媒體版面後，宏達電（HTC）的好心騎士尋人啟示，也為HTC即將於25日舉行的年度新品M8全球發表會暖身，成為另類溫馨行銷。上周在西班牙出席全球行動通訊大會的HTC執行長周永明，2月24日一早搭上計程車欲前往參加一場會議時，因交通擁塞困在車陣中，當時正巧有位機車騎士經過，周永明隨即請司機按聲喇叭後，並立刻下車攔下那名騎士，希望請騎士載他一程，好心的騎士二話不說就答應，送周永明到目的地後還婉拒了他想支付的報酬。周永明為了感謝這名騎士，27日在HTC官方Facebook與Twitter上，發布尋人啟示，經過社群網路和媒體的大動員，昨HTC順利找到了這位好心騎士，53歲的Obdulio Herrera（見上圖，宏達電提供）。原來那天送女兒上學後要上班的Obdulio Herrera，回家後把這個小故事與兒子分享，後來兒子又告訴了友人，直到友人在網路上發現HTC的尋人啟示，連結了這一連串的緣分。                                ",中國時報
2014/03/06,《一代宗師》掃晦氣 奪香港導演會4大獎,"                【陳亭均／綜合報導】香港導演會５日舉行周年晚宴，眾星雲集，導演會昨頒發７個電影獎項，《一代宗師》<font class=""item_keyword"">奧斯卡</font>槓龜，昨晚橫掃４大獎，除了最佳電影，王家衛捧走最佳導演，梁朝偉和章子怡則分獲男、女主角，章子怡得知梁朝偉得獎，興奮大叫「太好了」，但被問及與汪峰的戀情，她只「哈哈哈」大笑。章子怡獲最佳女主角，是否和汪峰分享喜悅？她避重就輕，說開心的事應與在乎的人分享，包括家人、朋友、愛人和影迷。梁朝偉則說，得獎不是個人努力，是大家努力成果，想分享給沒提名的幕後人員，且《宗師》能走到<font class=""item_keyword"">奧斯卡</font>已值得驕傲。王家衛則認為得獎已勝過千言萬語。舒淇和緋聞男友馮德倫昨同場現身，舒淇日前收到大束鮮花，她澄清是客戶所送。她重申和馮德倫是好友，不會進一步變成情人，「朋友就是朋友，沒那種火花。」。                                ",中國時報
2014/03/06,屈伏塔念錯名 喊話Let it Go,"                【許世穎】約翰屈伏塔（右圖）日前在<font class=""item_keyword"">奧斯卡</font>典禮上，不小心把演唱〈Letit Go〉的伊迪娜梅澤爾（圓圖），講成了「愛黛兒達奇姆」，日前公開向她道歉。他說：「我捶了自己１天，然後我想『伊迪娜會怎麼說』，她會說『讓它去，讓它去！（Let it Go）』，她是如此的有才華，我很高興《冰雪》奪下兩座小金人。」搞笑的是，當晚有人以「愛黛兒達奇姆」註冊推特，發文：「我要感謝約翰屈伏塔今晚介紹我，沒有你，就沒有我。」。                                ",中國時報
2014/03/06,紅毯腕表薄得好 Jared Leto搭伯爵簡約經典 雷神戴萬寶龍添性感,"                【江佩君／台北報導】星光與時尚裝備皆屬重量級的<font class=""item_keyword"">奧斯卡</font>，在一票女星激烈紅毯美醜廝殺後，回頭品味好萊塢型男，發現男星普遍造型得體大器，腕表則是重要配件行頭，以《藥命俱樂部》拿下小金人的Jared Leto、《瞞天大佈局》的Jeremy Renner，以及雷神帥哥Chris Hemsworth，都選擇纖薄、簡約款式的Dress Watch，詮釋正裝時尚超迷人。Jared Leto一頭率性長髮，在一片黑西裝中，選擇白色西裝搭配酒紅色領結，格外出色，他選擇伯爵的Altiplano腕表，18K白金表殼，銀色表盤配備偏心小秒針、簡潔的線狀時標與巴頓式指針，搭配黑色鱷魚皮表帶，表殼厚度僅6.6mm，整體設計相當簡約經典，雋永耐人尋味。另一位型男Jeremy Renner同樣偏好極簡品味，他手上的積家超薄大師系列Master Ultra Thin 41腕表，精鋼表殼搭配銀色太陽飾紋表盤和拋光鍍銠時標，41mm表徑，表殼厚度僅7.48mm，同樣展現極簡純粹的美學。澳洲猛男雷神Chris Hemsworth，<font class=""item_keyword"">奧斯卡</font>攜孕妻走紅毯，性感好男人模樣令人垂涎，他穿經典紳士的三件式西裝，搭配萬寶龍Meisterstuck Heritage系列自動腕表，玫瑰金表殼、時標、指針為簡練的面盤添暖意，玫瑰金也與紫紅色西裝襯托得宜。                                ",中國時報
2014/03/05,好準！ 艾克斯福 奧斯卡18獎全猜中,"                【曾文祺／綜合報導】擁有聖母大學電影與電視學系學位的印地安人隊終結者艾克斯福，繼續發揮精準神算。他在前天第86屆<font class=""item_keyword"">奧斯卡</font>頒獎前夕於臉書與推特預測18個獎項，居然全數命中。美國媒體封他投出「完全比賽」！上大聯盟前一度在小酒吧裡當調酒師的艾克斯福，這下子紅到好萊塢了！他在臉書留言高呼：「WOW！18for18#Oscars！」印地安人總教練法蘭柯納在受訪時也順勢開玩笑說：「我聽說了」，「希望他在登場救援時，也可以那麼準。」艾克斯福熱愛電影，源自小時候父親的愛。他回憶：「父親以前帶我們出遠門比客場的棒球賽或是冰球賽時，旅途中都會讓我們看電影。」他大學就是主修電影。他從2011年開始進行「艾克斯福之<font class=""item_keyword"">奧斯卡</font>預測」，第1年13項中11項，12年測15中11；去年準到15中14，他說：「去年唯一槓龜的，就是在『最佳導演』沒投給《少年Pi的奇幻漂流》的李安。」「今年最難預測的還是最佳導演，我本想投給《自由之心》的史提夫麥昆，但最後還是給了艾方索柯朗1票，畢竟拍《地心引力》難度更高。」。                                ",中國時報
2014/03/05,露琵塔《空中救援》票房奪冠 慶雙喜,"                【許世穎／綜合報導】剛獲得<font class=""item_keyword"">奧斯卡</font>女配角獎的露琵塔尼詠歐，演出電影《空中救援》，該片上周以近3000萬美金（約９億台幣）在美國票房奪冠，她可謂雙喜臨門。也是男主角連恩尼遜近５年來個人第六部的票房冠軍。61歲的連恩尼遜，曾以《辛德勒的名單》入圍<font class=""item_keyword"">奧斯卡</font>影帝，現在又超越湯姆克魯斯、麥特戴蒙等巨星，成為投資報酬率高、吸金能力又強的硬漢。演員還包括入圍四次<font class=""item_keyword"">奧斯卡</font>的茱莉安摩爾。                                ",中國時報
